SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
897,Xolo A1010 (Black),,"6,999.00",Android,Black,512 MB,15.5 x 6.1 x 9.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA(900/2100 MHz), WiFi 802.11 b/g/n","Dual SIM, Music Player, Video Player, Accelerometer, Ambient light sensor, Proximity sensor",2016-03-27
898,"Asus Zenfone 2 ZE551ML-6A478WW (Black, 4GB RAM, 32GB)",1 out of 5 stars,"19,999.00",Android,Black,32 MB,15.3 x 1.1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/1900/2100 MHz), 4G, LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, G sensor, eCompass, Gyroscope, Proximity sensor, Light sensor, Hall sensor, E-mail",2016-03-27
899,Doogee DG800 (White),5 out of 5 stars,,"Android, KitKat, Android^KitKat",white,1 GB,18.9 x 11.8 x 6.2 cm,HSDPA,"Expandable Memory Up to 64GB, Doogee DG800 Smartphone use MTK6582 Quad Core 1.3GHz, 1G RAM + 8G ROM with 4.5 inch|960*540 screen, Android 4..4.2 OS, promises quite a fast operation speed is quite amazing and impressive.|8.0MP front camera for convenient self-capturing, 13.0MP back camera for you to record every single moment clearly|G, GPS, WiFi, WiFi direct, hotspot, etc all available to make this phone the most valuable choice Doogee DG800.",2016-03-27
900,Micromax Canvas 4 Plus A315 (Black),2.3 out of 5 stars,"7,380.00","Android, Kitkat",Black,1 GB,17.8 x 13 x 4 cm,"GSM, (900/1800/850/1900 MHz), WCDMA, 3G, (900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Magnetic sensor, Proximity sensor, Light sensor, Hall sensor, E-mail, Expandable Memory: 32GB",2016-03-27
901,"Lenovo S820 (White, 4GB)",4 out of 5 stars,"9,000.00","Android, Jellybean",White,1 GB,14 x 0.9 x 7 cm,"GSM, (900/1800/1900 MHz), HSDPA, (900/2100 MHz), GPRS, EDGE, 3G, WiFi","Music Player, Video Player, E-mail, Accelerometer sensor, Proximity sensor, Compass, Dual SIM, FM Radio, Expandable Memory: 32GB",2016-03-27
902,SANSUI U40+ Android Mobile Phone (White),3.4 out of 5 stars,"2,650.00",android,White Gold,,18.3 x 14 x 4.1 cm,,"Dual SIM, Android KitKat 4.4.2, Practically unlimited Phonebook & SMS memory, RAM 512, Display Size (inch) 4""",2016-03-27
903,Micromax Canvas Turbo A250 (Blue),3.4 out of 5 stars,,"Android, Jellybean",Blue,2 GB,12.8 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), GPRS, WiFi","Music Player, Video Player, FM Radio, E-mail, GPS, Light sensor, Motion sensor, Proximity sensor, Magnetic sensor, Gyroscope sensor, Dual SIM",2016-03-27
904,Micromax Canvas Beat A114R (Grey),,"6,999.00","Android, jellyBean, Android^jellyBean",Black,1 GB,17.6 x 11.4 x 6.2 cm,HSDPA,"5MP primary camera with dual LED flash, auto focus, video recording, geotagging, touch focus, face detection and 2MP front facing camera, 5-inch IPS LCD multi-touch capacitive touchscreen with 540 x 960 pixels resolution and 16M color support, Android v4.2.2 Jelly Bean operating system with 1.2GHz Cortex A7 quad core processor, 1GB RAM, 4GB internal memory expandable up to 32GB and dual SIM (GSM+GSM), 1900mAH battery providing talk-time up to 5 hours and standby time up to 150 hours, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",2016-03-27
905,Intex Aqua Power 2 (White),,,Android,White,1 GB,14.1 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail",2016-03-27
906,Torque Smart 5 inch Android 1.3 Quad Core Processor Mobile Phone in Black Colour,,,Android,Black,,13.4 x 1 x 6.7 cm,WiFi,"Dual SIM, Android 4.4 kitkat, Screen Size 5'' Q HD 540x960 OPS Screen, RAM 512 MB & 1 GB ROM, 2800 Mah Battery",2016-03-27
907,Zodiac Aries-Black,4.5 out of 5 stars,,android,Black,1 GB,7.6 x 0.7 x 15.3 cm,HSDPA,"Expandable Memory Upto 32GB, True Octa core 1.7GHz processor, 5.5 inch HD Display, 13.0 MP rear camera, 5.0 MP front cameras with Flash light, Wireless transmission screen",2016-03-27
908,Micromax Bolt A064 Black,3.6 out of 5 stars,,Android,Black,512 MB,18.9 x 13.9 x 4.1 cm,"GSM, (900/1800 MHz), WiFi","Dual SIM, Music Player, Video Player, G sensor",2016-03-27
909,Gionee CTRL V6L LTE (white),4 out of 5 stars,,"Android, KitKat, Android^KitKat",White,1 GB,17 x 10.8 x 6.4 cm,4G LTE,"CAMERA : 8MP WITH FLASH + 5MP WITH FLASH, CPU : QUAD CORE 1.2GHZ, OS : KITKAT 4.4, 2G,3G,4G NETWORK, RAM : 1GB, ROM : 8GB, BATTERY : 1950MAH, BLUETOOTH 4.0",2016-03-27
910,Celkon A112 (White),2.5 out of 5 stars,,Android,White,512 MB,17.6 x 10.4 x 6.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, Dual SIM, Proximity sensor, Light sensor, Accelerometer",2016-03-27
911,ZOPO COLOR E1 ZP353(White),,"8,599.00","Lollipop, Android",white,,17 x 8.6 x 5.9 cm,,"Video Playback, Primary Camera, LED Flash",2016-03-27
912,"Sony Xperia T2 Ultra (Black, 8 GB)",3.9 out of 5 stars,,"Android, Jellybean",Black,1 GB,16.5 x 0.8 x 8.4 cm,"GSM, GPRS, EDGE, (850/900/1800/1900 MHz), WCDMA","Music Player, Video Player, E-mail, Dual SIM, Expandable Memory: 32GB",2016-03-27
913,Spice Xlife Mi-404 (White),,,Android,White,256 MB,12.5 x 1.1 x 6.3 cm,"GSM, 3G, GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, G sensor, E-mail, Expandable Memory: 32GB",2016-03-27
914,"Micromax Canvas Xpress 4G(Blue, 16 GB)",4 out of 5 stars,,Android,white,,14 x 1 x 6.5 cm,4G LTE,"2GB RAM/16GB ROM, 5 inch HD Screen, 5.0 inch HD Capacitive Touchscreen, Dual Standby Sim (4G LTE + 3G), 2000 Mah Battery, Android Lollipop 5.1",2016-03-27
915,Samsung Galaxy Ace NXT SM-G313H (Black),4 out of 5 stars,,"Android, Kitkat",Black,,14.9 x 8 x 5 cm,"GSM, 3G, WiFi","Music Player, Video Player, GPS, Dual SIM",2016-03-27
916,Karbonn Smart A2 (Black),1 out of 5 stars,,"Android, Gingerbread",Black,1 GB,12.4 x 1.2 x 6.4 cm,"GSM, (900/1800/1900 MHz), GPRS, WiFi, EDGE","Dual SIM, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-03-27
917,Intex Aqua Y2 IPS (Black),3 out of 5 stars,,android,Black,0.50 GB,15.2 x 9.2 x 6 cm,GSM,"Android 4.4 Kitkat, Display Size 10.16(4) / Dual SIM (GSM + GSM)",2016-03-27
918,Xolo A500s IPS (White),3.5 out of 5 stars,,"Android, Jellybean",White,512 MB,12.5 x 0.9 x 6.3 cm,"GSM, (900/1800 MHz), HSPA, 3G, (2100 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Ambient light sensor, Proximity sensor, Expandable Memory: 32GB",2016-03-27
919,Samsung Galaxy Core Prime G361H (White),4 out of 5 stars,,Android,White,1 GB,13.1 x 0.9 x 6.8 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Expandable Memory: 128GB",2016-03-27
920,Micromax Canvas Knight 2 E471 (White-Silver),3.6 out of 5 stars,,Android,White-Silver,2 GB,19 x 4.6 x 9.4 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (900/2100 MHz ), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
921,Intex Aqua Speed HD (Silver),2.7 out of 5 stars,,"Android, Kitkat",Silver,2 GB,13.6 x 0.9 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-03-27
922,SANSUI  U42  BLACK WHITE,3.7 out of 5 stars,"4,299.00",,,,18.5 x 14.5 x 4.1 cm,,,2016-03-27
923,Salora Njoy E4 (White),3.2 out of 5 stars,"2,799.00","Android, Kitkat",White,512 MB,17 x 6 x 10 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 32GB",2016-03-27
924,i-smart IS 52i Xtraa(White),,,Android,White,512 MB,11.6 x 6.1 x 1 cm,3G,"Android 4.4.2 KitKat OS, 1.3 GHz Dual Core Processor, 3G With Wifi, 3.2MP Primary Camera, 1.3MP Secondary Camera",2016-03-27
925,LG-X132 (L45) White,2.5 out of 5 stars,"4,990.00",Android,White,0.50 GB,13 x 13 x 13 cm,HSDPA,"512MB RAM, Dual-SIM Android KitKat, 3.5 inch, 5MP, 1540 mAh battery",2016-03-27
926,HSL Y3G Plus (Black),3.6 out of 5 stars,"2,499.00",Android,Black,256 MB,12.6 x 1 x 6.3 cm,"GSM, 3G, EDGE","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, E-mail",2016-03-27
927,Refurbished Samsung Galaxy J1 (Blue),,,Android,Blue,,12.9 x 0.9 x 6.8 cm,"GSM, HSPA, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, E-mail",2016-03-27
928,Reach Kraze 350 (Black-Blue),,,"Android, KitKat, Android^KitKat",Blue,512 MB,19 x 10 x 4.5 cm,HSDPA,"3.5 inches, HVGA+IPS, Micro SD, up to 32 GB, Android 4.4.2 KITKAT, 1 Ghz Dual Core +ARM A7, G- Sensor, FM Radio, Li-Ion 1900 mAh battery",2016-03-27
929,HTC Desire 326G (White Birch),3 out of 5 stars,,"Android, Kitkat",White Birch,1 GB,14 x 1 x 7 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (850/900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Ambient light sensor, Proximity sensor, Accelerometer, Expandable Memory: 32GB",2016-03-27
930,"Tecmax 5.3"" Quad Core High Performance `Dual SIM Unlocked SIM-Free Smart Phone-Black",,,Android,Black,,15 x 0.5 x 7.5 cm,,"Bluetooth Tethering, MP3, Dual SIM, Primary Camera, Radio, LED Flash, GPS, Wifi, Music Player",2016-03-27
931,Karbonn Titanium S6 (White),3.8 out of 5 stars,,"Android, KitKat, Android^KitKat",White,1 GB,,HSDPA,"5"" QHD IPS SCREEN, DUAL SIM (WCDMA+GSM) 1.3 GHZ QUAD CORE PROCESSOR, ANDRIOD 4.4.2 KITKAT, 8 MP AF REAR CAMERA WITH FLASH, 2 MP FRONT CAMERA, 8GB ROM+, 1GB RAM, 2000 MAH BATTERY, G-SENSOR PROXIMITY SENSOR LIGHT SENSOR, WI-FI B/G/N;GPS",2016-03-27
932,"Lenovo S850 (White, 16GB)",3.7 out of 5 stars,"8,365.00","Android, Kitkat",White,1 GB,14.1 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (850/900/1900/2100 MHz), GPRS, EDGE, 3G","Voice Calling, Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravitation sensor, Proximity sensor, Light sensor, E-mail",2016-03-27
933,Lava P7 (Pearl White),4 out of 5 stars,,Android,Pearl White,,14.3 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Ambient light sensor, Proximity sensor",2016-03-27
934,Panasonic Eluga L2,4.2 out of 5 stars,"7,678.00","Lollipop, Android",Black,,18.6 x 18.2 x 3.6 cm,,"Bluetooth Tethering, Touchscreen, MP3, Dual SIM, USB, Primary Camera, Radio, LED Flash, GPS, Wifi",2016-03-27
935,Intex Aqua Young (White),,"5,666.00",Android,White,1 GB,14.5 x 1 x 7.2 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-03-27
936,Sony Xperia SP C5302 (Black),3.7 out of 5 stars,,"Android, Jellybean",Black,1 GB,1 x 6.7 x 13.1 cm,"GSM, (850/900/1800/1900 MHz), UMTS(2100 MHz), EDGE, WiFi, 3G, GPRS","GPS, Music Player, Video Player, FM Radio, Proximity sensor, Ambient light sensor, Magnetometer sensor, Gyroscope sensor, Accelerometer sensor, E-mail, Expandable Memory: 32GB",2016-03-27
937,Adcom A 350I (White),,"2,299.00","Android, Gingerbread, Android^Gingerbread",White,256 MB,13.7 x 10.7 x 4.6 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-03-27
938,MTECH BRAVO 3G WIFI 2GB ROM ANDROID 4.4KITKAT DUAL CAMERA 1.2GHZ PROCESSOR 4INCH DISPLAY SMARTPHONE,2 out of 5 stars,,"Android, KitKat, Android^KitKat",,256 MB,16 x 10 x 7.2 cm,HSDPA,"OPERATING FREQUENCY GSM 850/900/1800/1900 WCDMA 2100 MHz, 32GB Memory Expandable,, GRAPHICS PROCESSOR UNIT (MALI 400 MP2) FOR 3D GRAPHICS ACCELERATION,, Video Player (MP4, H.263, H.264, AVI)/ MP3 PLAYER,, 3.5MM AUDIO JACK, DIMENSION :123mm*66mm*9.6mm, G-Sensor, 3G, WIFI,, WVGA DISPLAY( 480 X 800) RESOLUTION",2016-03-27
939,Samsung Galaxy Note II N7100 (Titanium Grey),2.5 out of 5 stars,"49,348.00",Android,Titanium Grey,2048 MB,15.1 x 0.9 x 8.1 cm,HSDPA,"Expandable Memory Up to 64GB, Music Player|Video Player|GPS|E-Mail",2016-03-27
940,Intex Aqua Super (White+silver),,"8,915.00",Android,White,3 GB,14.4 x 0.8 x 7.5 cm,"GSM, (900/1800 MHz), 3G, (900/2100 MHz), 4G LTE, WiFi 802.11b/g/n","Dual SIM, Music Player, Video Player, FM Radio, G sensor, Light sensor, Proximity sensor, E-mail",2016-03-27
941,Micromax Canvas Turbo Mini A200 (Black),3.9 out of 5 stars,"5,299.00","Android, Jellybean",Black,1 GB,15 x 8 x 5 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz)","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, E-mail",2016-03-27
942,Lava Iris Atom 3 (Black),3.4 out of 5 stars,,Android,Black,,14.4 x 0.9 x 7.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, Accelerometer",2016-03-27
943,"Lenovo Vibe P1m (Black, 16GB)",3.9 out of 5 stars,,Android,black,,,,"HD, 1280 x 720 Pixels, IPS Display, 293 PPI, 5-point Multi-touch, Dual Sim, LTE + LTE, 2 GB RAM, 16 GB ROM, Android v5.1 (Lollipop)",2016-03-27
944,YU Yureka Plus on Android (Moondust Grey),3 out of 5 stars,,Android,Moondust Grey,2 GB,15.5 x 0.9 x 7.8 cm,"GSM, (900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, Gyroscope, E-mail, Expandable Memory: 32GB",2016-03-27
945,i-smart IS 305(Blue),,,Android,Blue,256 MB,11.9 x 6.2 x 1.1 cm,3G,"Android 4.4.2 KitKat OS, 1.2 GHz Dual Core Processor, 3G With Wifi, 2 MP Primary Camera, 1.3 MP Secondary Camera",2016-03-27
946,Panasonic Eluga I2 (Grey),4 out of 5 stars,"6,999.00",Android,Grey,1 GB,14.4 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
947,LG-295 L FINO (BLACK-TITAN),4 out of 5 stars,,android,BLACK TITAN,1 GB,18.2 x 15.7 x 5.2 cm,HSDPA,"Operating System		Android v4.4 (KitKat), SIM Slot(s)		DUAL SIM, GSM, RAM		1 GB, Internal Memory		4 GB, Screen Size		4.5 Inch, Display Type		IPS LCD, Main Camera		Yes, 8 MP,  	Front Camera		Yes, 0.3 MP, Flash		LED, Battery    Capacity		1900 mAH, Li-Po, Connectivity  Operating Frequency		GSM 1800 / 1900 / 850 / 900 MHz  UMTS 2100 / 900 MHz		 GPRS		Yes		 EDGE		Yes		 3G		Yes, HSDPA , HSUPA		 Wi-Fi		Yes, Wi-Fi 802.11		 Bluetooth		Yes		 GPS		Yes		 USB Connectivity		Yes, USB Port, microUSB 2.0, Multimedia  Loudspeaker		Yes		 Audio Jack		3.5 mm",2016-03-27
948,"LG G4 (Ceramic White, 32GB)",4.2 out of 5 stars,,"Android, Lollipop",Ceramic White,3 GB,14.9 x 0.9 x 7.6 cm,"GSM, 3G, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 2TB",2016-03-27
949,Karbonn A93 (White),3.2 out of 5 stars,,"Android, Jellybean",White,512 MB,17.4 x 10 x 5.6 cm,"GSM, EDGE, WiFi","Music Player, Video Player, FM Radio, Video Calls, GPS, G sensor, Proximity sensor, Light sensor, Dual SIM, E-mail, Expandable Memory: 32GB",2016-03-27
950,Intex Aqua Air II (Black),,"4,990.00",Android,Black,,14.6 x 1 x 7.3 cm,"GSM, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio",2016-03-27
951,Ice D3 Xphone (Pearl White),1 out of 5 stars,,Android,Pearl White,1 GB,13.8 x 1.1 x 6.9 cm,HSDPA,"Dual Core processor, Big 4.63"" Display, Dual SIM 2G calling and EDGE data support, 5  to 8 MP camera, 8GB storage",2016-03-27
952,Karbonn Titanium S15 (Black),3.3 out of 5 stars,"2,780.00","Android, Kitkat",Black,512 MB,15.8 x 5.4 x 8.6 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
953,Panasonic Eluga Mark EB-90S55EMK (Royal Gold),4.1 out of 5 stars,,Android,Royal Gold,,15.2 x 0.8 x 7.7 cm,"GSM, (900/1800/1900 MHz), UTMS, 3G, (900/2100 MHz), 4G LTE, WiFi 802.11 a/b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Finger print sensor, Ambient light sensor, E-mail",2016-03-27
954,Spice Smart Flo Mettle 4X Mi-426 (White),3 out of 5 stars,,"Android, Jellybean",White,256 MB,5.8 x 1.1 x 11.9 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, GPS, G sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-03-27
955,"Xolo A500s IPS (Black, 4GB)",3.5 out of 5 stars,,"Android, Jellybean",Black,512 MB,12.5 x 0.9 x 6.3 cm,"GSM, (900/1800 MHz), HSPA, (2100 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Ambient light sensor, Proximity sensor, Expandable Memory: 32GB",2016-03-27
956,Reach Axis RD62 3e Smartphone,,,android,,2 GB,15 x 8 x 6 cm,HSDPA,"2G/ 3G Support, Camera 2 MP with Flash, 4.2.2 Jely Bean, Li-Ion 1700 mAh battery, G- Sensor",2016-03-27
957,"OnePlus One (16GB, Silk White)",4.3 out of 5 stars,,"Android, Kitkat",White,3 GB,15.3 x 0.9 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (1/2/4/5/8 Bands), 4G LTE, (1/3/4/7/17/38/40 Bands), WiFi 802.11 b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, Accelerometer, Gyroscope, Proximity sensor, Ambient light sensor, E-mail",2016-03-27
958,Spice Stellar Mi-509 (White),4.1 out of 5 stars,,"Android, Jellybean",White,1 GB,14.5 x 1 x 7.9 cm,"GSM, (900/1800/850/1900 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-03-27
959,Micromax Canvas Fire 3 A096 (Black),4.1 out of 5 stars,"5,144.00",Android,Black,1 GB,18 x 4.3 x 13.7 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
960,iBall Cobalt 4 Android Mobile Phone (Brown),4.4 out of 5 stars,,Android,brown,1 GB,20.8 x 20.4 x 4.2 cm,WCDMA,"Dual SIM, USB",2016-03-27
961,Alcatel Idea Aurus III (Black),4 out of 5 stars,,android,Black,0.50 GB,,HSDPA,"E-Mail, Music Player, Video Player",2016-03-27
962,Intex Aqua 4G Strong (Champagne),,"4,479.00",Android,Champagne,,12.5 x 1 x 6.5 cm,"GSM, (850/900/1800/1900 MHz), 3G, (900/2100 MHz), 4G LTE, GPRS, EDGE, HSPA, HSPA+, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-03-27
963,"Asus Zenfone Go ZC500TG (Red, 8GB)",4.2 out of 5 stars,"7,900.00",Android,Red,,14.5 x 1 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850MHz/900MHz/1900MHz/2100MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Sensors : Accelerometer/ E-Compass/ Proximity/ Ambient Light sensor, eCompass, E-mail",2016-03-27
964,"Rage Supremo 5.0 Android Kitkat(4.4.2),Quad core1.3 Ghz and 1GB RAM(Black)",,"5,149.00","Kitkat, Android",Black,,14.3 x 7.2 x 0.8 cm,,"Bluetooth Tethering, Touchscreen, MP3, USB, Primary Camera, Radio, GPS",2016-03-27
965,"Meizu m1 note (Blue, 16GB)",3.6 out of 5 stars,"14,499.00","Android, Kitkat",Blue,2 GB,15.1 x 7.5 x 0.9 cm,"GSM, 3G, WCDMA, WiFi 802.11 a/b/g/n","Dual SIM, GPS, Hall Effect sensor, Infrared Proximity sensor",2016-03-27
966,Intex Cloud Zest (Black),3.7 out of 5 stars,,Android,Black,,14.6 x 1 x 7.4 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail",2016-03-27
967,"Huawei Ascend P7 (16G, Black)",4.5 out of 5 stars,,"Android, KitKat, Android^KitKat",Black,2 GB,18.2 x 13.4 x 3.4 cm,HSDPA,"Free Transcend MicroSD Card 16 GB Class 10 Memory Card, Free Case included, Android v4.4.2 (KitKat) OS, 8 MP Secondary Camera, 13 MP Primary Camera",2016-03-27
968,OPPO Neo R831 (White),2 out of 5 stars,,"Android, Jellybean",White,512 MB,13.2 x 0.9 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, G-Sensor, E-mail, E-compass, Light and proximity sensor, Expandable Memory: 32GB",2016-03-27
969,"Samsung Galaxy E5 (White,16GB)",4 out of 5 stars,,"Android, Kitkat",White,1.5 GB,14.2 x 0.7 x 7 cm,"GSM, HSPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, E-mail, Expandable Memory: 64GB",2016-03-27
970,Panasonic Eluga L 4G (Radiant Blue),3.4 out of 5 stars,"7,417.00",Android,Radiant Blue,1 GB,14.2 x 0.6 x 7.1 cm,"GSM, (900/1800/1900 MHz), 3G, UMTS, (900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Light sensor, Accelerometer, E-mail, Expandable Memory: 32GB",2016-03-27
971,"Lenovo S850 (Dark Blue, 16GB)",3.7 out of 5 stars,,"Android, Kitkat",Dark Blue,1 GB,14.1 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (850/900/1900/2100 MHz), GPRS, EDGE, 3G","Voice Calling, Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravitation sensor, Proximity sensor, Light sensor, E-mail",2016-03-27
972,Wham Android Wifi Smartphone WD35 In Blue Colour,,,Android,blue,,18 x 8 x 5 cm,"GSM, WiFi","Dual SIM (GSM + WCDMA), Dual Standby, Android 4.4 kitkat, Screen Size 3.5'', RAM 1 GB, E-Mail, Music Player, Video Player",2016-03-27
973,Reach Smart phone RD51,,,"Jellybean, Android",,,17.5 x 10 x 5.7 cm,GPRS,"Android 4.2.2 Jellybean, 3.2 Megapixel Rear Camera, 1.3 Megapixel Front Camera, GPRS-EDGE, 3.5 inches HVGA Capacitive Touch",2016-03-27
