idd,name,ratings,price,condition,mom
1196,AMEZ,4.5 out of 5 stars,"Rs. 7,073.00",New,2016-04-10
1201,AMEZ,4.5 out of 5 stars,"Rs. 10,499.00",New,2016-04-10
1201,intouch2016,3 out of 5 stars,"Rs. 10,361.00",New,2016-04-10
1201,visuvam,1 out of 5 stars,"Rs. 10,799.00",New,2016-04-10
1201,Ritesh Kalwani,4.5 out of 5 stars,"Rs. 10,800.00",New,2016-04-10
1201,TABLETS &LAPTOPS,4.5 out of 5 stars,"Rs. 11,000.00",New,2016-04-10
1202,Amado Fashions,3.5 out of 5 stars,"Rs. 6,340.00",New,2016-04-10
1202,Faizuls Communications,5 out of 5 stars,"Rs. 6,999.00",New,2016-04-10
1202,nlm cbe,2 out of 5 stars,"Rs. 6,999.00",New,2016-04-10
1203,indian dzire,3.5 out of 5 stars,"Rs. 9,750.00",New,2016-04-10
1204,Aster Enterprises,1 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1205,SCPL SLP,4.5 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1206,indian dzire,3.5 out of 5 stars,"Rs. 8,797.00",New,2016-04-10
1207,Allianz Shoppe,2 out of 5 stars,"Rs. 7,700.00",New,2016-04-10
1207,Zion International,1 out of 5 stars,"Rs. 11,999.00",New,2016-04-10
1210,PEE PEE MARKETING,1 out of 5 stars,"Rs. 41,990.00",New,2016-04-10
1210,Deals Amazing,4 out of 5 stars,"Rs. 42,284.00",New,2016-04-10
1210,DEALS OF D DAY,4 out of 5 stars,"Rs. 42,285.00",New,2016-04-10
1211,LavaEstore,3.5 out of 5 stars,"Rs. 5,999.00",New,2016-04-10
1211,OM TECHNOLOGIES PVT LTD,3.5 out of 5 stars,"Rs. 6,999.00",New,2016-04-10
1216,Sunil Enterprise,4 out of 5 stars,"Rs. 6,800.00",New,2016-04-10
1216,Sahu communication,1 out of 5 stars,"Rs. 9,150.00",New,2016-04-10
1216,Two3Mobile,1 out of 5 stars,"Rs. 9,490.00",New,2016-04-10
1216,B.Opg,4 out of 5 stars,"Rs. 9,490.00",New,2016-04-10
1217,SKYOC,4 out of 5 stars,"Rs. 6,790.00",New,2016-04-10
1217,Chandansingh Rajput,1 out of 5 stars,"Rs. 8,999.00",New,2016-04-10
1219,sm trichy,1 out of 5 stars,"Rs. 6,100.00",New,2016-04-10
1219,mobile mantra,1 out of 5 stars,"Rs. 6,390.00",New,2016-04-10
1220,Om Sai ram Ji,4 out of 5 stars,"Rs. 9,049.00",New,2016-04-10
1220,Om Sai ram Ji,4 out of 5 stars,"Rs. 9,399.00",New,2016-04-10
1220,PLANET ELECTRONICS,1 out of 5 stars,"Rs. 15,250.00",New,2016-04-10
1221,PAMIDIMARRI MOBILES,2 out of 5 stars,"Rs. 3,775.00",New,2016-04-10
1221,vijayasaienterprises,3.5 out of 5 stars,"Rs. 3,999.00",New,2016-04-10
1223,Rockingdeals.co,4.5 out of 5 stars,"Rs. 9,999.00",Refurbished,2016-04-10
1227,Hunny Electronics,1 out of 5 stars,"Rs. 6,500.00",New,2016-04-10
1229,Foto Express India,3 out of 5 stars,"Rs. 9,990.00",New,2016-04-10
1233,Goel Telecom D,4 out of 5 stars,"Rs. 25,400.00",New,2016-04-10
1233,VICTOR ELECTRO,4 out of 5 stars,"Rs. 28,960.00",New,2016-04-10
1234,AtoZStore100,4 out of 5 stars,"Rs. 5,999.00",New,2016-04-10
1235,Ritesh Kalwani,4.5 out of 5 stars,"Rs. 16,200.00",New,2016-04-10
1236,Sarn Traders,5 out of 5 stars,"Rs. 7,200.00",New,2016-04-10
1236,Shopping Jinni,1 out of 5 stars,"Rs. 9,500.00",New,2016-04-10
1236,KM Mobiles,1 out of 5 stars,"Rs. 10,490.00",New,2016-04-10
1237,Lucky Mobile,4 out of 5 stars,"Rs. 10,354.00",New,2016-04-10
1237,Mobile Hub M,5 out of 5 stars,"Rs. 10,335.00",New,2016-04-10
1237,Unique@Seller-FBA-SLP,4.5 out of 5 stars,"Rs. 10,415.00",New,2016-04-10
1237,CLOUD ETAIL,4.5 out of 5 stars,"Rs. 10,700.00",New,2016-04-10
1237,PUSHPA RETAIL,4 out of 5 stars,"Rs. 10,799.00",New,2016-04-10
1239,PEE PEE MARKETING,1 out of 5 stars,"Rs. 55,199.00",New,2016-04-10
1239,Satnam Shoppe,5 out of 5 stars,"Rs. 56,490.00",New,2016-04-10
1241,SCPL SLP,4.5 out of 5 stars,"Rs. 33,888.00",New,2016-04-10
1241,AMEZ,4.5 out of 5 stars,"Rs. 33,900.00",New,2016-04-10
1241,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 33,900.00",New,2016-04-10
1241,Ojas_BAN_SLC,5 out of 5 stars,"Rs. 33,900.00",New,2016-04-10
1242,Ryka Mobiles,4 out of 5 stars,"Rs. 5,200.00",New,2016-04-10
1242,MANISH MOBILE,2 out of 5 stars,"Rs. 6,490.00",New,2016-04-10
1242,Bruag Shine,1 out of 5 stars,"Rs. 9,624.00",New,2016-04-10
1243,AMEZ,4.5 out of 5 stars,"Rs. 9,199.00",New,2016-04-10
1243,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 9,399.00",New,2016-04-10
1244,Midday Solutions,4 out of 5 stars,"Rs. 10,700.00",New,2016-04-10
1245,N F B C_Retail,3 out of 5 stars,"Rs. 7,490.00",New,2016-04-10
1245,Amado Fashions,3.5 out of 5 stars,"Rs. 7,898.00",New,2016-04-10
1245,Unique@Seller-FBA-SLP,4.5 out of 5 stars,"Rs. 8,599.00",New,2016-04-10
1245,Deepak_Electronics,1 out of 5 stars,"Rs. 9,700.00",New,2016-04-10
1245,POWERING MOBILE LIFE STYLE,1 out of 5 stars,"Rs. 10,933.00",New,2016-04-10
1246,AMS TRADING SOLUTION,2.5 out of 5 stars,"Rs. 6,049.00",New,2016-04-10
1247,TRADUS MOBILES,5 out of 5 stars,"Rs. 10,899.00",New,2016-04-10
1247,Shopping Jinni,1 out of 5 stars,"Rs. 20,500.00",New,2016-04-10
1249,MANISH MOBILE,2 out of 5 stars,"Rs. 6,490.00",New,2016-04-10
1249,Maa katyani mobiles,1 out of 5 stars,"Rs. 6,990.00",New,2016-04-10
1249,Chandansingh Rajput,1 out of 5 stars,"Rs. 6,990.00",New,2016-04-10
1249,KM Mobiles,1 out of 5 stars,"Rs. 8,999.00",New,2016-04-10
1252,Veestyle,2.5 out of 5 stars,"Rs. 9,790.00",New,2016-04-10
1252,Chandansingh Rajput,1 out of 5 stars,"Rs. 10,199.00",New,2016-04-10
1253,Two3Mobile,1 out of 5 stars,"Rs. 4,890.00",New,2016-04-10
1253,Aster Enterprises,1 out of 5 stars,"Rs. 4,990.00",New,2016-04-10
1255,Mobile Marketing 1,3.5 out of 5 stars,"Rs. 3,965.00",New,2016-04-10
1255,SULTHANIYA,4 out of 5 stars,"Rs. 4,350.00",New,2016-04-10
1255,Swarneem sales and service,1 out of 5 stars,"Rs. 4,499.00",New,2016-04-10
1258,Lucky Mobile,4 out of 5 stars,"Rs. 10,354.00",New,2016-04-10
1258,Mobile Hub M,5 out of 5 stars,"Rs. 10,335.00",New,2016-04-10
1258,Unique@Seller-FBA-SLP,4.5 out of 5 stars,"Rs. 10,415.00",New,2016-04-10
1258,CLOUD ETAIL,4.5 out of 5 stars,"Rs. 10,700.00",New,2016-04-10
1258,PUSHPA RETAIL,4 out of 5 stars,"Rs. 10,799.00",New,2016-04-10
1260,HimalayaGadgetStore,3.5 out of 5 stars,"Rs. 4,500.00",New,2016-04-10
1261,deccanhubb,3 out of 5 stars,"Rs. 4,025.00",New,2016-04-10
1261,Veestyle,2.5 out of 5 stars,"Rs. 4,025.00",New,2016-04-10
1261,AB CORP,1 out of 5 stars,"Rs. 3,980.00",New,2016-04-10
1261,NeoTech Inc,3 out of 5 stars,"Rs. 4,130.00",New,2016-04-10
1261,SCPL SLP,4.5 out of 5 stars,"Rs. 4,147.00",New,2016-04-10
1261,Ritesh Kalwani,4.5 out of 5 stars,"Rs. 4,000.00",New,2016-04-10
1264,Bruag Shine,1 out of 5 stars,"Rs. 18,039.00",New,2016-04-10
1264,Chandansingh Rajput,1 out of 5 stars,"Rs. 19,990.00",New,2016-04-10
1269,Mahotsav Exclusive,1 out of 5 stars,"Rs. 16,150.00",New,2016-04-10
1269,New Mobile Store,1 out of 5 stars,"Rs. 19,500.00",New,2016-04-10
1271,Chinoys,5 out of 5 stars,"Rs. 4,545.00",New,2016-04-10
1271,Mobile Hub M,5 out of 5 stars,"Rs. 5,050.00",New,2016-04-10
1271,Chandansingh Rajput,1 out of 5 stars,"Rs. 5,199.00",New,2016-04-10
1272,DNPHMMOBILE,3.5 out of 5 stars,"Rs. 3,599.00",New,2016-04-10
1273,S.H.M.I.L.Y.,3.5 out of 5 stars,"Rs. 3,550.00",New,2016-04-10
1273,Music Shopee Kop,1 out of 5 stars,"Rs. 4,028.00",New,2016-04-10
1277,Ryka Mobiles,4 out of 5 stars,"Rs. 7,850.00",New,2016-04-10
1277,Chandansingh Rajput,1 out of 5 stars,"Rs. 9,200.00",New,2016-04-10
1277,MANISH MOBILE,2 out of 5 stars,"Rs. 10,200.00",New,2016-04-10
1278,Apnamall,4 out of 5 stars,"Rs. 13,999.00",New,2016-04-10
1280,Maxhimax,3 out of 5 stars,"Rs. 3,350.00",New,2016-04-10
1284,ALLCALL,3 out of 5 stars,"Rs. 8,599.00",New,2016-04-10
1285,N F B C_Retail,3 out of 5 stars,"Rs. 8,590.00",New,2016-04-10
1285,intouch2016,3 out of 5 stars,"Rs. 11,000.00",New,2016-04-10
1286,H.R.Communications,1 out of 5 stars,"Rs. 12,000.00",New,2016-04-10
1286,$$$OM JAI$$$,3.5 out of 5 stars,"Rs. 12,050.00",New,2016-04-10
1287,P.S.P.L,3 out of 5 stars,"Rs. 5,800.00",New,2016-04-10
1289,Kifayati Deals,4.5 out of 5 stars,"Rs. 6,895.00",New,2016-04-10
1289,Express Delivery Retail,4.5 out of 5 stars,"Rs. 7,269.00",New,2016-04-10
1289,Comminucation Next,1 out of 5 stars,"Rs. 7,299.00",New,2016-04-10
1289,Brisk Communications,5 out of 5 stars,"Rs. 7,500.00",New,2016-04-10
1290,WOS_Retail,4.5 out of 5 stars,"Rs. 4,999.00",New,2016-04-10
1291,waves_enterprise,5 out of 5 stars,"Rs. 27,490.00",New,2016-04-10
1291,Chandansingh Rajput,1 out of 5 stars,"Rs. 27,990.00",New,2016-04-10
1291,New Mobile Store,1 out of 5 stars,"Rs. 28,400.00",New,2016-04-10
1293,Mobile Hub M,5 out of 5 stars,"Rs. 6,900.00",New,2016-04-10
1293,Faizuls Communications,5 out of 5 stars,"Rs. 6,900.00",New,2016-04-10
1293,ShopperzStop,5 out of 5 stars,"Rs. 6,990.00",New,2016-04-10
1293,mobile mantra,1 out of 5 stars,"Rs. 6,990.00",New,2016-04-10
1293,AtoZStore100,4 out of 5 stars,"Rs. 6,990.00",New,2016-04-10
1293,Veestyle,2.5 out of 5 stars,"Rs. 7,300.00",New,2016-04-10
1293,MIG23,5 out of 5 stars,"Rs. 7,300.00",New,2016-04-10
1295,SCPL SLP,4.5 out of 5 stars,"Rs. 9,990.00",New,2016-04-10
1295,OnlineSolutions,4 out of 5 stars,"Rs. 9,990.00",New,2016-04-10
1295,deccanhubb,3 out of 5 stars,"Rs. 9,990.00",New,2016-04-10
1295,AMEZ,4.5 out of 5 stars,"Rs. 10,199.00",New,2016-04-10
1295,Ritesh Kalwani,4.5 out of 5 stars,"Rs. 10,500.00",New,2016-04-10
1295,Alaghar communication,1 out of 5 stars,"Rs. 12,290.00",New,2016-04-10
1296,Sangam communication,2.5 out of 5 stars,"Rs. 2,840.00",New,2016-04-10
1300,Mahotsav Exclusive,1 out of 5 stars,"Rs. 8,099.00",New,2016-04-10
1300,B.Opg,4 out of 5 stars,"Rs. 8,270.00",New,2016-04-10
1301,Deals Amazing,4 out of 5 stars,"Rs. 5,866.00",New,2016-04-10
1301,ND Mobile,3.5 out of 5 stars,"Rs. 5,799.00",New,2016-04-10
1301,bharat telecom,3 out of 5 stars,"Rs. 5,700.00",New,2016-04-10
1302,indian dzire,3.5 out of 5 stars,"Rs. 8,525.00",New,2016-04-10
1303,PUSHPA RETAIL,4 out of 5 stars,"Rs. 4,999.00",New,2016-04-10
1303,deccanhubb,3 out of 5 stars,"Rs. 4,999.00",New,2016-04-10
1303,GADGETS_ONLINE,4.5 out of 5 stars,"Rs. 4,990.00",New,2016-04-10
1303,Electric Points,1 out of 5 stars,"Rs. 6,000.00",New,2016-04-10
1306,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 8,500.00",New,2016-04-10
1306,PlanetTelecom,1 out of 5 stars,"Rs. 9,999.00",New,2016-04-10
1309,myaddons-mipl,4.5 out of 5 stars,"Rs. 2,949.00",New,2016-04-10
1310,Bansal Mobile Care,4.5 out of 5 stars,"Rs. 6,690.00",New,2016-04-10
1311,AtoZStore100,4 out of 5 stars,"Rs. 11,280.00",New,2016-04-10
1311,R.K. INTERNATIONAL-FBA-SLP,3.5 out of 5 stars,"Rs. 11,390.00",New,2016-04-10
1311,MY DUKAAN,4 out of 5 stars,"Rs. 11,390.00",New,2016-04-10
1311,Sabrimala Leasing and Holdings Limited_SLP,4 out of 5 stars,"Rs. 11,390.00",New,2016-04-10
1311,TM ENTERPRISES_SLP,4.5 out of 5 stars,"Rs. 11,390.00",New,2016-04-10
1311,SCPL SLP,4.5 out of 5 stars,"Rs. 11,390.00",New,2016-04-10
1311,STAR INC,4.5 out of 5 stars,"Rs. 11,390.00",New,2016-04-10
1313,ShopperzStop,5 out of 5 stars,"Rs. 17,500.00",New,2016-04-10
1313,MIG23,5 out of 5 stars,"Rs. 17,999.00",New,2016-04-10
1313,Faizuls Communications,5 out of 5 stars,"Rs. 18,299.00",New,2016-04-10
1313,sekhri telecom,1 out of 5 stars,"Rs. 19,778.00",New,2016-04-10
1318,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 39,000.00",New,2016-04-10
1321,mobile stores,3 out of 5 stars,"Rs. 9,399.00",New,2016-04-10
1321,FortuneMobile,3.5 out of 5 stars,"Rs. 9,990.00",New,2016-04-10
1321,Veestyle,2.5 out of 5 stars,"Rs. 9,999.00",New,2016-04-10
1324,AMEZ,4.5 out of 5 stars,"Rs. 33,900.00",New,2016-04-10
1324,SCPL SLP,4.5 out of 5 stars,"Rs. 33,900.00",New,2016-04-10
1324,Hunny Electronics,1 out of 5 stars,"Rs. 33,900.00",New,2016-04-10
1324,Ojas_BAN_SLC,5 out of 5 stars,"Rs. 33,900.00",New,2016-04-10
1324,Deals Amazing,4 out of 5 stars,"Rs. 33,989.00",New,2016-04-10
1325,RAMAN DEAL,4 out of 5 stars,"Rs. 12,399.00",New,2016-04-10
1325,indian dzire,3.5 out of 5 stars,"Rs. 14,995.00",New,2016-04-10
1327,creative1081,4.5 out of 5 stars,"Rs. 7,499.00",New,2016-04-10
1327,Emm Ess Refrigeration,3 out of 5 stars,"Rs. 11,000.00",New,2016-04-10
1328,VijayVargiya Communcation,3 out of 5 stars,"Rs. 7,200.00",New,2016-04-10
1328,SKYOC,4 out of 5 stars,"Rs. 7,490.00",New,2016-04-10
1330,dinanathcollection,1 out of 5 stars,"Rs. 19,500.00",New,2016-04-10
1330,Seller No. 1,4 out of 5 stars,"Rs. 19,990.00",New,2016-04-10
1330,PEE PEE MARKETING,1 out of 5 stars,"Rs. 19,990.00",New,2016-04-10
1330,BIG RETAIL,4 out of 5 stars,"Rs. 20,808.00",New,2016-04-10
1331,DealsDray,4 out of 5 stars,"Rs. 8,990.00",New,2016-04-10
1331,TRADUS MOBILES,5 out of 5 stars,"Rs. 9,899.00",New,2016-04-10
1335,Ryka Mobiles,4 out of 5 stars,"Rs. 4,690.00",New,2016-04-10
1335,bharat telecom,3 out of 5 stars,"Rs. 6,900.00",New,2016-04-10
1335,vijayasaienterprises,3.5 out of 5 stars,"Rs. 7,100.00",New,2016-04-10
1335,vijayasaienterprises,3.5 out of 5 stars,"Rs. 7,490.00",New,2016-04-10
1335,Maa katyani mobiles,1 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1335,Tech Vision,5 out of 5 stars,"Rs. 7,990.00",New,2016-04-10
1336,Mobile Marketing 1,3.5 out of 5 stars,"Rs. 8,249.00",New,2016-04-10
1336,H.M.T. Watch Centre,1 out of 5 stars,"Rs. 8,500.00",New,2016-04-10
1336,mobile hub,4.5 out of 5 stars,"Rs. 8,500.00",New,2016-04-10
1336,mobilecafe online,5 out of 5 stars,"Rs. 8,800.00",New,2016-04-10
1336,H.R.Communications,1 out of 5 stars,"Rs. 9,000.00",New,2016-04-10
1337,DEALS OF D DAY,4 out of 5 stars,"Rs. 5,788.00",New,2016-04-10
1337,Pluto Plus,4.5 out of 5 stars,"Rs. 5,789.00",New,2016-04-10
1338,On Siva mobiles,1 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1338,ekta mobiles,3.5 out of 5 stars,"Rs. 8,800.00",New,2016-04-10
1339,Alaghar communication,1 out of 5 stars,"Rs. 3,400.00",New,2016-04-10
1339,On Siva mobiles,1 out of 5 stars,"Rs. 3,500.00",New,2016-04-10
1339,Mobile Marketing 1,3.5 out of 5 stars,"Rs. 3,555.00",New,2016-04-10
1339,mobile hub,4.5 out of 5 stars,"Rs. 3,599.00",New,2016-04-10
1339,Maa katyani mobiles,1 out of 5 stars,"Rs. 3,790.00",New,2016-04-10
1341,Yash Electronics Solutions,2 out of 5 stars,"Rs. 5,100.00",New,2016-04-10
1341,Mahotsav Exclusive,1 out of 5 stars,"Rs. 5,259.00",New,2016-04-10
1342,Rockingdeals.co,4.5 out of 5 stars,"Rs. 9,999.00",Refurbished,2016-04-10
1343,smartcellmumbai,1 out of 5 stars,"Rs. 3,099.00",New,2016-04-10
1343,Express Delivery Retail,4.5 out of 5 stars,"Rs. 3,500.00",New,2016-04-10
1345,The Smart Solution,1 out of 5 stars,"Rs. 4,910.00",New,2016-04-10
1346,indian dzire,3.5 out of 5 stars,"Rs. 3,460.00",New,2016-04-10
1347,Bansal Mobile Care,4.5 out of 5 stars,"Rs. 8,999.00",New,2016-04-10
1350,SKYOC,4 out of 5 stars,"Rs. 3,999.00",New,2016-04-10
1350,Ramsnehi mobile & Computer,5 out of 5 stars,"Rs. 5,499.00",New,2016-04-10
1356,satyan shah,3 out of 5 stars,"Rs. 8,000.00",New,2016-04-10
1357,The Smart Solution,1 out of 5 stars,"Rs. 5,250.00",New,2016-04-10
1358,SCPL SLP,4.5 out of 5 stars,"Rs. 5,494.00",New,2016-04-10
1358,Deals Amazing,4 out of 5 stars,"Rs. 5,736.00",New,2016-04-10
1358,pooja batheja,3 out of 5 stars,"Rs. 5,700.00",New,2016-04-10
1358,Ritesh Kalwani,4.5 out of 5 stars,"Rs. 6,000.00",New,2016-04-10
1359,SR International,4 out of 5 stars,"Rs. 6,588.00",New,2016-04-10
1359,SKYOC,4 out of 5 stars,"Rs. 6,756.00",New,2016-04-10
1359,DealsDray,4 out of 5 stars,"Rs. 6,990.00",New,2016-04-10
1359,Anant Digital,4 out of 5 stars,"Rs. 7,749.00",New,2016-04-10
1359,Tharakan Duty Paid,3.5 out of 5 stars,"Rs. 8,500.00",New,2016-04-10
1360,indian dzire,3.5 out of 5 stars,"Rs. 5,269.00",New,2016-04-10
1363,Unique@Seller-FBA-SLP,4.5 out of 5 stars,"Rs. 6,250.00",New,2016-04-10
1363,TM ENTERPRISES_SLP,4.5 out of 5 stars,"Rs. 6,250.00",New,2016-04-10
1363,STAR INC,4.5 out of 5 stars,"Rs. 6,250.00",New,2016-04-10
1363,SHREE GANESH MOBILES HYD SLC,4.5 out of 5 stars,"Rs. 6,250.00",New,2016-04-10
1363,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 6,250.00",New,2016-04-10
1364,deccanhubb,3 out of 5 stars,"Rs. 4,350.00",New,2016-04-10
1364,Click at Jagdamba Enterprises,4.5 out of 5 stars,"Rs. 4,499.00",New,2016-04-10
1366,Deals Amazing,4 out of 5 stars,"Rs. 6,199.00",New,2016-04-10
1366,Aster Enterprises,1 out of 5 stars,"Rs. 6,290.00",New,2016-04-10
1368,ADCOM,3.5 out of 5 stars,"Rs. 15,999.00",New,2016-04-10
1369,LavaEstore,3.5 out of 5 stars,"Rs. 3,599.00",New,2016-04-10
1370,TECHPACIFIC SYSTEMS,1 out of 5 stars,"Rs. 4,048.00",New,2016-04-10
1371,Deals Amazing,4 out of 5 stars,"Rs. 6,752.00",New,2016-04-10
1371,intouch2016,3 out of 5 stars,"Rs. 6,553.00",New,2016-04-10
1374,Om Sai ram Ji,4 out of 5 stars,"Rs. 6,499.00",New,2016-04-10
1374,ND Mobile,3.5 out of 5 stars,"Rs. 6,999.00",New,2016-04-10
1374,bharat telecom,3 out of 5 stars,"Rs. 6,750.00",New,2016-04-10
1380,vogue stack,3.5 out of 5 stars,"Rs. 4,855.00",New,2016-04-10
1380,Aster Enterprises,1 out of 5 stars,"Rs. 6,999.00",New,2016-04-10
1382,SULAL,4 out of 5 stars,"Rs. 9,400.00",New,2016-04-10
1383,IVISH ASSOCIATES,5 out of 5 stars,"Rs. 23,999.00",New,2016-04-10
1384,VICTOR ELECTRO,4 out of 5 stars,"Rs. 29,840.00",New,2016-04-10
1385,DEVICES INDIA,4 out of 5 stars,"Rs. 8,300.00",New,2016-04-10
1385,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 8,790.00",New,2016-04-10
1387,Maxhimax,3 out of 5 stars,"Rs. 4,799.00",New,2016-04-10
1388,Silcare,4 out of 5 stars,"Rs. 3,499.00",New,2016-04-10
1389,INDUS SIX,1 out of 5 stars,"Rs. 8,080.00",New,2016-04-10
1390,creative1081,4.5 out of 5 stars,"Rs. 12,499.00",New,2016-04-10
1390,GURSAHIB COMMUNICATION,3 out of 5 stars,"Rs. 12,499.00",New,2016-04-10
1390,GURSAHIB COMMUNICATION,3 out of 5 stars,"Rs. 12,499.00",New,2016-04-10
1390,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 13,500.00",New,2016-04-10
1390,PlanetTelecom,1 out of 5 stars,"Rs. 15,999.00",New,2016-04-10
1393,Deals Amazing,4 out of 5 stars,"Rs. 15,399.00",New,2016-04-10
1395,Rockingdeals.co,4.5 out of 5 stars,"Rs. 9,999.00",New,2016-04-10
1395,ADCOM,3.5 out of 5 stars,"Rs. 14,499.00",New,2016-04-10
1397,Mobile Marketing 1,3.5 out of 5 stars,"Rs. 2,750.00",New,2016-04-10
1402,Deals Amazing,4 out of 5 stars,"Rs. 21,990.00",New,2016-04-10
1405,intouch2016,3 out of 5 stars,"Rs. 13,448.00",New,2016-04-10
1407,Amado Fashions,3.5 out of 5 stars,"Rs. 3,997.00",New,2016-04-10
1407,SKYOC,4 out of 5 stars,"Rs. 4,160.00",New,2016-04-10
1411,JAGGER COMMUNICATIONS,3.5 out of 5 stars,"Rs. 2,299.00",New,2016-04-10
1412,DealsDray,4 out of 5 stars,"Rs. 7,690.00",New,2016-04-10
1413,mobilearena,3 out of 5 stars,"Rs. 1,950.00",New,2016-04-10
1413,Chinoys,5 out of 5 stars,"Rs. 1,990.00",New,2016-04-10
1416,GURSAHIB COMMUNICATION,3 out of 5 stars,"Rs. 25,999.00",New,2016-04-10
1417,SRI RAKESH ENTERPRISES,1 out of 5 stars,"Rs. 6,000.00",New,2016-04-10
1418,LAXMI SRINIVASA,2.5 out of 5 stars,"Rs. 7,300.00",New,2016-04-10
1420,reeva91,1 out of 5 stars,"Rs. 15,845.00",New,2016-04-10
1421,OnlineSolutions,4 out of 5 stars,"Rs. 6,317.00",New,2016-04-10
1421,TechnoCraft,4.5 out of 5 stars,"Rs. 6,599.00",New,2016-04-10
1421,Deals Amazing,4 out of 5 stars,"Rs. 6,599.00",New,2016-04-10
1422,bharat telecom,3 out of 5 stars,"Rs. 5,600.00",New,2016-04-10
1422,FortuneMobile,3.5 out of 5 stars,"Rs. 7,190.00",New,2016-04-10
1422,M/S HARI OM ENTERPRISES,2 out of 5 stars,"Rs. 8,110.00",New,2016-04-10
1422,MANISH MOBILE,2 out of 5 stars,"Rs. 8,090.00",New,2016-04-10
1422,Ramsnehi mobile & Computer,5 out of 5 stars,"Rs. 8,250.00",New,2016-04-10
1423,Staunch,4.5 out of 5 stars,"Rs. 5,299.00",New,2016-04-10
1423,Faizuls Communications,5 out of 5 stars,"Rs. 5,265.46",New,2016-04-10
1423,Swarneem sales and service,1 out of 5 stars,"Rs. 5,999.00",New,2016-04-10
1423,Swarneem sales and service,1 out of 5 stars,"Rs. 5,999.00",New,2016-04-10
1426,PEE PEE MARKETING,1 out of 5 stars,"Rs. 6,800.00",New,2016-04-10
1426,Sunil Enterprise,4 out of 5 stars,"Rs. 7,211.00",New,2016-04-10
1426,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 9,500.00",New,2016-04-10
1428,Abhay Sales,3.5 out of 5 stars,"Rs. 6,690.00",New,2016-04-10
1428,Softcloud Retails,3 out of 5 stars,"Rs. 6,799.00",New,2016-04-10
1428,Alaghar communication,1 out of 5 stars,"Rs. 7,000.00",New,2016-04-10
1429,CLOUD ETAIL,4.5 out of 5 stars,"Rs. 12,500.00",New,2016-04-10
1429,The Digital World,3.5 out of 5 stars,"Rs. 14,951.00",New,2016-04-10
1429,Ritesh Kalwani,4.5 out of 5 stars,"Rs. 16,500.00",New,2016-04-10
1432,smartcellmumbai,1 out of 5 stars,"Rs. 4,999.00",New,2016-04-10
1434,SHOPING BOOK,4 out of 5 stars,"Rs. 3,470.00",New,2016-04-10
1434,RegalosIndia,4.5 out of 5 stars,"Rs. 3,630.00",New,2016-04-10
1435,Mtwravi2225,1 out of 5 stars,"Rs. 4,499.00",New,2016-04-10
1437,Sunil Enterprise,4 out of 5 stars,"Rs. 7,690.00",New,2016-04-10
1437,Comminucation Next,1 out of 5 stars,"Rs. 7,699.00",New,2016-04-10
1438,Sunil Enterprise,4 out of 5 stars,"Rs. 6,490.00",New,2016-04-10
1438,Mobile Marketing 1,3.5 out of 5 stars,"Rs. 6,490.00",New,2016-04-10
1438,Escasty,3.5 out of 5 stars,"Rs. 8,980.00",New,2016-04-10
1438,Chandansingh Rajput,1 out of 5 stars,"Rs. 9,910.00",New,2016-04-10
1440,I-Smart,2.5 out of 5 stars,"Rs. 4,699.00",New,2016-04-10
1442,vin fonot,1 out of 5 stars,"Rs. 4,700.00",New,2016-04-10
1443,S.H.M.I.L.Y.,3.5 out of 5 stars,"Rs. 2,489.00",New,2016-04-10
1443,AMEZ,4.5 out of 5 stars,"Rs. 2,799.00",New,2016-04-10
1444,Shri Sai Traders (gopal),1 out of 5 stars,"Rs. 2,993.35",New,2016-04-10
1445,Cherish7,1 out of 5 stars,"Rs. 8,200.00",New,2016-04-10
1445,Aster Enterprises,1 out of 5 stars,"Rs. 12,990.00",New,2016-04-10
1446,SHREE GANESH MOBILES HYD SLC,4.5 out of 5 stars,"Rs. 6,250.00",New,2016-04-10
1446,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 6,250.00",New,2016-04-10
1446,ARROW 18_CHE_SLC,1 out of 5 stars,"Rs. 6,400.00",New,2016-04-10
1447,DealsDray,4 out of 5 stars,"Rs. 20,399.00",New,2016-04-10
1447,BIG RETAIL,4 out of 5 stars,"Rs. 20,808.00",New,2016-04-10
1448,Pluto Plus,4.5 out of 5 stars,"Rs. 3,440.00",New,2016-04-10
1448,Deals Amazing,4 out of 5 stars,"Rs. 3,444.00",New,2016-04-10
1449,NUVO MOBILES,2.5 out of 5 stars,"Rs. 2,950.00",New,2016-04-10
